Player;FSP.1;FSW.1;SSP.1;SSW.1;ACE.1;DBF.1;WNR.1;UFE.1;BPC.1;BPW.1;NPA.1
Petra Cetkovska;54;29;46;20;5;2;29;19;6;14;9
Petra Cetkovska;63;26;37;11;1;5;29;37;4;13;9
Petra Cetkovska;69;25;31;8;;4;17;17;6;7;4
Petra Kvitova;60;36;40;15;3;8;32;40;4;12;12
Petra Kvitova;69;35;31;13;5;6;29;32;9;16;4
Petra Kvitova;53;20;47;13;4;4;30;26;6;11;9
Petra Kvitova;63;24;37;10;2;3;21;33;3;4;10
Petra Martic;50;8;50;4;2;6;7;34;0;2;3
Petra Martic;62;30;38;17;1;6;23;39;2;9;24
P-H.Mathieu;61;73;39;30;26;4;68;25;10;3;35
Philipp Kohlschreiber;55;48;45;28;4;3;48;48;2;13;17
Philipp Kohlschreiber;58;31;42;16;10;4;;;7;12;16
Philipp Kohlschreiber;62;61;38;21;7;2;50;41;3;13;16
Philipp Kohlschreiber;59;43;41;20;6;1;40;23;6;9;19
Philipp Kohlschreiber;73;73;27;20;6;1;;;3;4;15
Philipp Kohlschreiber;63;58;37;26;12;1;;;0;1;22
Philipp Kohlschreiber;58;44;42;26;13;2;;;7;23;14
Philipp Petzschner;46;29;54;27;10;5;;;3;8;13
Philipp Petzschner;56;27;44;13;0;6;12;28;1;2;11
Polona Hercog;0;0;100;1;0;;1;1;;;0
R Vinci;51;25;49;16;0;0;14;23;16;5;17
R Vinci;60;21;40;7;0;3;14;28;5;2;34
R Vinci;54;19;46;15;6;0;12;9;8;4;5
R.Bautista Agut;75;63;25;16;6;1;31;25;10;4;20
R.Berankis;52;73;48;36;19;10;67;38;8;1;35
R.Dutra Silva;54;27;46;17;1;3;17;22;2;0;21
R.Federer;72;91;28;24;16;1;57;13;8;1;54
R.Federer;70;35;30;14;7;0;32;6;8;6;25
R.Gasquet;65;65;35;22;8;1;60;28;16;5;46
R.Gasquet;69;83;31;27;15;3;73;25;8;1;64
R.Gasquet;57;47;43;23;11;5;54;21;18;9;28
R.Haase;68;61;32;15;7;2;32;29;2;0;29
R.Harrison;65;70;35;30;18;2;43;17;3;1;49
R.Nadal;67;52;33;21;6;3;32;24;7;2;36
R.Oprandi;68;34;32;12;2;1;34;22;11;4;13
R.Ram;77;68;23;11;10;3;35;21;3;1;70
R.Ram;67;64;33;23;16;0;52;21;16;5;50
R.Stepanek;66;37;34;17;8;1;35;19;12;5;43
R.Vinci;58;47;42;15;6;3;30;30;20;7;59
R.Vinci;56;18;44;17;2;2;18;11;9;5;23
R.Vinci;57;24;43;14;4;3;23;6;7;5;20
R.Vinci;64;12;36;5;0;2;8;4;4;1;13
Radek Stepanek;51;37;49;29;5;11;51;54;4;11;22
Radek Stepanek;63;62;37;29;5;4;41;44;1;6;19
Radek Stepanek;66;37;34;16;1;3;;;3;7;37
Rafael Nadal;62;14;38;6;5;1;13;5;1;1;5
Rafael Nadal;74;45;26;11;7;1;39;19;5;10;11
Rafael Nadal;67;38;33;20;2;0;21;18;6;12;9
Rafael Nadal;71;67;29;14;12;1;36;28;5;8;10
Rafael Nadal;73;66;27;22;3;7;42;47;4;11;32
Rafael Nadal;65;41;35;22;3;1;28;25;4;14;3
Rafael Nadal;78;50;22;10;1;3;19;32;2;6;5
Rafael Nadal;84;74;16;12;2;4;40;26;3;8;19
Rafael Nadal;74;55;26;10;5;2;27;29;7;10;14
Rafael Nadal;78;52;22;14;5;1;24;40;5;18;15
Rafael Nadal;69;39;31;16;1;0;20;25;5;8;6
Rafael Nadal;75;40;25;11;5;0;31;17;7;12;13
Rafael Nadal;64;73;36;35;6;3;61;44;8;16;15
Rafael Nadal;70;43;30;11;5;2;35;25;8;16;13
Rafael Nadal;72;42;28;11;3;5;;;5;7;25
Rafael Nadal;69;30;31;11;3;0;;;8;14;9
Rafael Nadal;65;41;35;20;3;2;;;4;7;14
Rafael Nadal;66;54;34;26;3;0;;;5;21;23
Rafael Nadal;61;31;39;14;2;0;;;7;10;15
Rafael Nadal;71;51;29;16;3;1;;;4;4;22
Rafael Nadal;64;51;36;24;1;1;;;7;12;17
Rajeev Ram;66;66;34;22;11;2;;;4;10;45
Rajeev Ram;73;40;27;10;8;1;;;7;16;20
Rhyne Williams;57;52;43;25;29;1;55;39;1;2;12
Rhyne Williams;67;66;33;21;19;2;45;33;1;10;6
Rhyne Williams;55;56;45;26;11;9;;;6;12;
Ricardas Berankis;50;39;50;26;10;3;28;38;1;3;17
Ricardas Berankis;53;58;47;38;13;10;72;56;4;13;33
Ricardas Berankis;53;18;47;9;3;4;;;1;8;7
Richard Gasquet;67;42;33;14;12;;32;20;7;10;8
Richard Gasquet;58;41;42;21;9;5;33;37;6;11;10
Richard Gasquet;62;61;38;28;4;5;62;34;3;9;44
Richard Gasquet;67;36;33;16;3;1;26;13;6;10;21
Richard Gasquet;59;32;41;14;9;3;39;15;8;13;6
Richard Gasquet;68;40;32;19;5;3;27;18;5;10;17
Richard Gasquet;60;87;40;38;10;2;57;46;2;11;37
Richard Gasquet;63;45;37;16;7;7;;;5;16;18
Richard Gasquet;58;50;42;22;8;6;;;6;12;14
Richard Gasquet;64;42;36;21;14;4;;;4;11;14
Richard Gasquet;59;81;41;45;6;9;;;5;21;31
Richard Gasquet;59;57;41;31;6;3;;;6;14;30
Richard Gasquet;64;41;36;15;6;4;;;1;6;24
Roberta Vinci;66;23;34;7;3;3;20;28;3;10;7
Roberta Vinci;60;20;40;12;0;2;10;10;4;5;6
Roberta Vinci;56;35;44;18;1;1;19;15;4;5;20
Roberta Vinci;62;32;38;18;4;2;34;25;6;12;8
Roberta Vinci;68;20;32;9;1;1;13;12;0;1;10
Roberto Bautista Agut;82;37;18;7;1;1;1;1;8;18;
Roberto Bautista Agut;69;88;31;23;12;6;72;59;5;8;20
Roberto Bautista Agut;83;46;17;7;4;1;21;23;7;20;11
Roberto Bautista Agut;64;44;36;22;5;1;27;45;1;5;13
Roberto Bautista Agut;83;51;17;6;6;0;27;18;5;14;5
Roberto Bautista Agut;79;42;21;8;1;0;17;11;0;0;14
Roberto Bautista Agut;75;44;25;12;1;1;;;6;10;
Roberto Bautista Agut;62;42;38;20;2;5;;;3;8;21
Robin Haase;67;56;33;18;11;6;38;56;1;4;13
Robin Haase;65;59;35;25;8;6;35;31;3;8;17
Robin Haase;68;51;32;21;1;0;23;28;3;10;17
Robin Haase;58;65;42;34;19;4;;;3;15;
Roger Federer;58;40;42;19;11;5;30;17;4;17;18
Roger Federer;76;45;24;9;11;0;52;35;6;11;23
Roger Federer;62;39;38;16;6;1;35;18;5;14;11
Roger Federer;57;42;43;25;7;1;43;21;3;7;34
Roger Federer;64;61;36;28;10;0;54;42;4;17;49
Roger Federer;66;45;34;18;8;1;34;50;1;2;23
Roger Federer;68;33;32;14;10;0;33;19;7;7;14
Roger Federer;62;30;38;18;3;;54;33;7;14;19
Roger Federer;65;42;35;22;7;0;38;21;4;4;8
Roger Federer;64;56;36;23;9;2;60;56;6;14;25
Roger Federer;67;39;33;14;0;3;25;34;2;3;15
Roger Federer;60;41;40;21;12;2;;;5;11;20
Roger Federer;52;27;48;22;6;2;;;7;13;28
Roger Federer;57;36;43;15;8;4;;;6;14;19
Roger Federer;60;38;40;16;5;0;;;2;16;32
Rogerio Dutra Silva;65;31;35;13;1;2;17;32;3;6;15
Rogerio Dutra Silva;58;64;42;39;3;3;;;6;16;
Rogerio Dutra Silva;58;21;42;12;2;5;;;0;1;4
Romina Oprandi;67;35;33;7;2;3;26;32;5;11;8
Ryan Harrison;62;42;38;17;2;1;19;23;0;0;13
Ryan Harrison;56;46;44;26;6;2;29;20;4;8;12
Ryan Harrison;64;88;36;32;9;9;52;37;1;7;13
Ryan Harrison;62;41;38;10;11;2;;;0;2;12
S Arvidsson;67;18;33;8;1;2;4;19;2;1;3
S Cirstea;58;19;42;6;2;2;14;35;4;3;9
S Errani;93;16;7;1;0;1;12;18;9;2;16
S Errani;69;21;31;7;0;2;7;8;8;6;3
S Halep;75;22;25;8;1;1;18;32;10;3;15
S Halep;81;23;19;3;3;1;13;8;7;6;5
S Halep;73;40;27;7;5;6;16;42;13;7;5
S Kuznetsova;63;26;37;12;5;1;15;23;11;4;5
S Kuznetsova;55;21;45;10;4;3;24;35;8;1;24
S Kuznetsova;54;39;46;19;5;3;41;39;13;6;34
S Lisicki;56;28;44;12;7;3;25;30;6;1;11
S Lisicki;42;24;58;15;8;6;33;25;6;4;16
S Lisicki;43;22;57;22;5;6;30;30;12;5;12
S Peng;71;44;29;14;0;1;22;30;7;3;20
S Peng;54;18;46;16;3;0;35;30;14;5;27
S Stephens;70;25;30;8;2;2;12;15;9;6;8
S Stephens;66;28;34;8;0;4;15;29;2;1;12
S Stephens;58;48;42;26;6;6;38;55;9;4;19
S Stephens;67;20;33;8;2;0;24;11;10;5;16
S Stosur;63;45;37;17;9;10;29;56;16;5;22
S Williams;57;44;43;20;9;5;36;35;12;7;13
S Williams;63;26;37;9;4;1;19;20;11;5;11
S Williams;66;28;44;7;6;1;22;16;8;4;13
S Williams;64;21;36;11;4;1;16;13;7;5;8
S Williams;51;13;49;12;1;0;13;8;9;6;8
S Williams;62;26;38;11;6;4;22;13;10;4;13
S.Arvidsson;73;19;27;6;1;0;7;10;8;0;4
S.Bolelli;59;34;41;13;4;2;20;28;0;0;12
S.Cirstea;58;40;42;16;3;6;19;24;15;5;18
S.Cirstea;59;32;41;15;1;3;29;29;12;5;25
S.Darcis;60;53;40;28;13;2;53;24;11;3;46
S.Errani;75;28;25;6;0;3;13;15;6;1;11
S.Giraldo;73;76;27;30;13;0;47;39;9;5;27
S.Halep;71;28;29;8;1;1;18;6;9;3;6
S.Halep;56;29;44;15;4;5;32;20;13;6;19
S.Johnson;55;76;45;39;25;8;76;55;11;2;36
S.Lisicki;60;27;40;11;5;4;25;17;8;4;13
S.Lisicki;65;22;35;9;6;5;21;25;8;2;18
S.Lisicki;63;53;37;19;9;7;60;46;14;6;44
S.Lisicki;61;38;39;20;10;3;35;25;8;5;16
S.Lisicki;59;26;41;10;3;4;23;19;5;4;12
S.Lisicki;65;28;35;10;4;1;24;10;6;5;10
S.Lisicki;68;39;32;13;8;1;34;13;9;4;27
S.Murray;58;28;42;16;4;6;18;27;1;0;10
S.Peng;74;30;26;9;4;1;17;16;3;0;8
S.Peng;70;44;30;9;7;1;29;21;4;3;21
S.Querrey;64;81;36;28;36;5;79;43;13;4;42
S.Robert;61;42;39;23;4;4;29;27;4;0;30
S.Robert;68;50;32;13;5;4;37;30;15;7;24
S.Soler-Espinosa;50;10;50;10;1;4;9;19;3;1;
S.Soler-Espinosa;58;33;42;10;1;3;25;28;13;6;20
S.Soler-Espinosa;57;38;43;18;2;4;36;27;6;1;17
S.Stakhovsky;66;83;34;36;17;2;72;17;7;2;96
S.Stakhovsky;62;45;38;21;14;6;44;20;9;3;65
S.Stakhovsky;62;38;38;20;7;2;29;15;8;5;41
S.Stephens;64;48;36;19;8;4;25;39;7;6;31
S.Stephens;73;34;27;6;4;2;16;15;6;4;13
S.Stephens;79;32;21;3;2;4;10;17;5;1;10
S.Stephens;63;24;37;5;3;3;21;19;8;4;10
S.Stephens;63;46;37;13;6;6;25;31;12;5;15
S.Stosur;65;25;35;8;5;0;25;10;10;4;26
S.Stosur;69;20;31;11;3;2;22;10;6;6;12
S.Stosur;61;32;39;15;3;4;20;14;5;1;16
S.Voegele;51;29;49;19;1;3;13;32;10;4;18
S.Wawrinka;60;41;40;20;12;2;44;37;10;2;21
S.Williams;73;23;27;7;7;1;25;11;6;5;13
S.Williams;62;31;38;16;7;2;25;23;16;5;24
S.Williams;64;21;36;8;8;1;28;12;9;6;9
S.Williams;71;25;29;8;9;0;30;9;9;4;11
Sabine Lisicki;52;32;48;15;7;6;28;24;4;8;10
Sabine Lisicki;53;23;47;14;10;6;43;56;5;6;19
Sabine Lisicki;52;27;48;15;4;3;37;30;3;6;13
Sabine Lisicki;68;26;32;8;2;3;32;33;6;12;8
Sabine Lisicki;46;15;54;7;1;3;25;34;1;7;8
Sachia Vickery;51;14;49;12;;3;8;36;3;5;5
Sam Querrey;63;60;37;22;24;4;47;45;4;7;14
Sam Querrey;72;45;28;11;19;4;30;21;5;9;6
Sam Querrey;63;43;37;19;10;1;27;41;1;4;11
Sam Querrey;58;39;42;19;10;1;42;37;4;7;12
Sam Querrey;62;45;38;14;8;6;39;28;7;12;9
Sam Querrey;58;60;42;21;9;7;61;50;7;14;21
Sam Querrey;58;60;42;26;24;4;;;4;18;16
Sam Querrey;58;77;42;34;25;7;;;1;8;15
Samantha Stosur;65;28;35;11;6;1;19;18;7;10;7
Samantha Stosur;59;20;41;10;4;3;23;15;5;13;13
Samantha Stosur;68;42;32;22;3;2;21;30;1;4;11
Samantha Stosur;59;19;41;12;1;0;21;18;5;8;7
Samantha Stosur;75;40;25;6;0;4;26;22;2;10;14
Samantha Stosur;70;35;30;16;2;2;28;39;4;7;20
Samuel Groth;65;40;35;17;16;4;35;25;0;2;20
Sandra Zahlavova;69;18;31;7;2;1;13;24;0;3;5
Santiago Giraldo;65;51;35;22;9;3;35;41;2;7;6
Santiago Giraldo;64;30;36;12;4;0;19;26;0;3;1
Santiago Giraldo;58;63;42;30;9;6;;;6;9;18
Sara Errani;77;21;23;5;1;0;6;11;2;5;4
Sara Errani;85;18;15;3;;0;14;15;7;9;3
Sara Errani;87;28;13;3;;0;22;7;6;10;9
Sara Errani;89;34;11;2;1;0;14;7;5;7;5
Sara Errani;91;57;9;4;;1;33;27;7;10;14
Sara Errani;84;41;16;3;0;0;30;25;6;7;16
Sara Errani;80;10;20;1;0;;2;3;0;0;2
Serena Williams;59;20;41;8;6;2;31;17;5;10;10
Serena Williams;66;28;34;8;10;2;24;19;4;7;3
Serena Williams;48;20;52;15;10;2;25;21;4;7;4
Serena Williams;66;43;34;13;13;4;22;31;2;3;10
Serena Williams;73;21;27;7;8;1;27;14;5;11;1
Serena Williams;69;23;31;9;6;1;27;9;4;10;3
Serena Williams;67;22;33;10;3;2;13;16;5;6;3
Serena Williams;62;24;38;12;5;1;32;21;4;10;13
Serena Williams;66;42;34;12;4;5;37;28;6;16;12
Serena Williams;52;14;48;14;5;;40;12;5;7;8
Serena Williams;69;27;31;8;10;0;29;21;4;15;10
Sergiy Stakhovsky;55;50;45;21;14;8;14;8;3;6;
Sergiy Stakhovsky;55;22;45;17;1;1;16;30;1;4;12
Sergiy Stakhovsky;53;62;47;33;7;9;;;3;14;
Shahar Peer;80;21;20;2;2;1;23;38;3;7;9
Shahar Peer;56;15;44;7;1;4;17;24;1;2;2
Shelby Rogers;67;38;33;14;2;1;37;38;5;10;11
Shelby Rogers;58;26;42;15;5;1;21;18;2;6;9
Shuai Peng;63;40;37;16;3;5;36;54;6;10;4
Shuai Peng;54;28;46;14;2;3;13;15;4;8;5
Shuai Peng;73;22;27;5;0;3;9;18;3;5;4
Shuai Zhang;75;31;25;8;2;1;17;21;2;6;8
Silvia Soler-Espinosa;50;18;50;14;3;2;11;23;0;3;6
Silvia Soler-Espinosa;56;23;44;15;;2;17;15;4;11;4
Silvia Soler-Espinosa;53;13;47;10;0;2;10;30;1;7;7
Simona Halep;74;34;26;9;1;5;25;26;4;10;4
Simona Halep;67;13;33;6;2;1;9;25;1;3;1
Simona Halep;64;26;36;14;0;4;22;28;6;13;4
Simona Halep;52;18;48;13;1;3;18;20;6;6;3
Simona Halep;58;29;42;16;0;3;10;19;6;15;1
Simona Halep;61;21;39;9;3;2;13;14;5;9;1
Simone Bolelli;63;33;37;12;4;;18;27;1;1;5
Sloane Stephens;75;31;25;7;1;1;22;27;6;12;1
Sloane Stephens;69;31;31;10;1;0;24;32;4;9;10
Sloane Stephens;72;24;28;9;0;0;20;32;0;2;6
Sloane Stephens;71;39;29;14;3;3;25;36;5;10;10
Sloane Stephens;65;28;35;12;1;4;15;25;1;3;2
Sloane Stephens;78;58;22;11;2;2;30;33;5;6;9
Sloane Stephens;75;26;25;5;1;;29;17;5;8;7
Sloane Stephens;65;22;35;10;;2;9;16;5;7;1
Sofia Arvidsson;70;29;30;10;1;0;7;14;1;6;4
Somdev Devvarman;52;34;48;28;6;1;6;1;2;7;
Somdev Devvarman;62;54;38;22;7;3;26;20;5;8;12
Somdev Devvarman;61;19;39;16;2;;12;14;0;3;3
Somdev Devvarman;56;60;44;31;5;3;;;8;12;27
Somdev Devvarman;56;41;44;24;7;4;;;5;18;13
Sorana Cirstea;57;25;43;13;5;1;20;32;3;14;6
Sorana Cirstea;65;40;35;21;3;3;22;37;7;13;12
Sorana Cirstea;54;27;46;14;1;1;20;22;4;5;3
Sorana Cirstea;56;13;44;6;0;6;3;19;0;3;3
Stanislas Wawrinka;63;20;37;6;4;1;23;11;4;9;13
Stanislas Wawrinka;56;57;44;31;9;4;61;46;6;17;23
Stanislas Wawrinka;56;54;44;24;14;3;57;37;2;5;17
Stanislas Wawrinka;58;71;42;36;17;5;51;60;5;10;20
Stanislas Wawrinka;61;72;39;32;18;4;57;49;1;4;14
Stanislas Wawrinka;55;46;45;22;19;2;53;49;5;15;11
Stanislas Wawrinka;69;74;31;24;9;3;55;50;4;15;35
Stanislas Wawrinka;66;52;34;18;19;6;50;33;3;6;13
Stanislas Wawrinka;58;54;42;31;9;2;48;29;5;14;24
Stanislas Wawrinka;63;81;37;41;13;6;92;55;4;20;31
Stanislas Wawrinka;60;30;40;12;3;4;23;40;1;5;16
Stanislas Wawrinka;51;32;49;27;7;2;;;6;13;11
Stanislas Wawrinka;60;51;40;25;9;5;;;3;7;25
Stanislas Wawrinka;52;55;48;37;11;5;;;5;15;25
Stanislas Wawrinka;58;55;42;27;14;6;;;6;11;11
Stanislas Wawrinka;55;37;45;20;4;4;;;4;11;31
Stanislas Wawrinka;50;68;50;48;8;7;;;5;9;26
Stefanie Voegele;58;13;42;9;0;1;15;9;1;6;4
Stefanie Voegele;52;30;48;19;0;2;25;38;3;7;18
Stefanie Voegele;42;11;58;1;3;1;12;22;1;5;2
Stefanie Voegele;64;41;36;16;4;4;21;24;3;14;9
Stefanie Voegele;66;32;34;13;7;1;19;20;3;12;5
Stephane Robert;46;25;54;21;4;2;22;22;9;17;11
Stephane Robert;58;56;42;30;13;8;43;28;6;17;13
Stephane Robert;72;54;28;11;7;5;35;23;4;10;14
Stephane Robert;51;39;49;22;3;8;33;56;1;6;20
Stephane Robert;61;44;39;19;3;2;;;4;13;
Stephane Robert;53;35;47;19;8;5;;;3;10;20
Stephanie Foretz Gacon;66;16;34;5;5;2;20;29;0;0;7
Steve Darcis;71;49;29;23;3;1;35;18;4;6;21
Steve Johnson;53;50;47;28;21;12;21;12;4;6;
Steve Johnson;55;53;45;32;5;7;56;41;4;5;19
Steve Johnson;48;56;52;40;12;10;;;1;5;24
Storm Sanders;63;35;37;12;2;3;13;34;2;7;4
Su-Wei Hsieh;62;18;38;5;0;3;8;8;0;0;1
Su-Wei Hsieh;58;33;42;15;1;5;14;39;1;4;11
Svetlana Kuznetsova;48;20;52;11;1;4;17;24;2;4;4
Svetlana Kuznetsova;54;15;46;15;3;2;31;18;6;10;5
Svetlana Kuznetsova;79;36;21;7;1;1;30;30;5;8;9
Svetlana Kuznetsova;67;29;33;11;7;5;24;24;4;7;8
Svetlana Kuznetsova;77;28;23;7;1;1;19;24;4;9;3
Svetlana Kuznetsova;63;46;37;17;3;1;48;37;5;12;16
S-W.Hsieh;53;14;47;9;0;2;13;16;8;1;15
S-W.Hsieh;63;17;37;10;1;1;23;13;14;6;13
T.Babos;51;25;49;15;7;8;19;47;6;4;13
T.Berdych;58;68;42;30;24;5;68;42;15;3;48
T.Berdych;53;33;47;27;6;4;31;25;2;2;31
T.Berdych;58;40;42;26;15;1;55;10;11;4;29
T.Berdych;53;54;47;27;11;5;50;19;18;5;34
T.Berdych;62;47;38;17;6;1;31;14;9;3;26
T.De Bakker;64;30;36;14;7;3;23;17;1;0;23
T.Gabashvili;58;40;42;21;5;5;38;52;8;2;26
T.Haas;64;56;36;18;17;3;45;13;6;3;19
T.Haas;76;63;24;18;18;2;43;22;10;5;38
T.Haas;73;43;27;14;4;2;25;26;7;2;35
T.Kamke;69;60;31;14;3;2;33;33;7;2;34
T.Maria;56;16;44;7;2;10;11;29;1;0;8
T.Moore;58;58;42;24;4;11;30;36;15;4;14
T.Paszek;66;19;34;6;1;6;20;40;5;2;9
T.Pironkova;55;37;45;18;5;1;52;27;6;2;46
T.Pironkova;68;37;32;10;3;2;25;18;6;2;19
T.Pironkova;57;34;43;21;1;0;27;20;9;6;24
T.Pironkova;60;18;40;13;5;0;19;2;9;5;7
T.Robredo;67;47;33;12;6;1;34;25;3;1;29
T.Robredo;77;40;23;12;6;0;25;11;14;5;14
T.Robredo;63;52;37;28;9;3;38;9;5;2;15
Tadeja Majeric;72;54;28;10;4;7;4;7;3;6;
Tamira Paszek;59;16;41;8;2;6;21;38;6;15;2
Tatjana Maria;60;30;40;18;5;2;17;32;2;3;12
Teliana Pereira;68;43;32;14;3;7;3;7;2;4;
Teymuraz Gabashvili;58;49;42;24;5;4;5;4;9;17;
Teymuraz Gabashvili;68;62;32;26;2;4;24;51;5;17;6
Teymuraz Gabashvili;69;38;31;10;3;5;27;33;0;5;7
Thanasi Kokkinakis;54;55;46;36;8;9;54;45;3;5;14
Thanasi Kokkinakis;67;33;33;10;4;3;21;24;0;3;8
Thiemo de Bakker;52;33;48;19;9;4;;;2;7;
Thiemo De Bakker;69;70;31;25;7;2;38;30;1;4;20
Thomas Fabbiano;66;46;34;17;0;7;;;1;5;13
Thomaz Bellucci;53;39;47;24;8;6;33;37;4;7;18
Thomaz Bellucci;45;31;55;34;9;5;19;29;1;4;13
Thomaz Bellucci;57;28;43;10;7;2;;;1;4;
Tim Smyczek;61;28;39;10;8;5;8;5;1;2;
Tim Smyczek;66;47;34;21;4;2;;;7;17;24
Tim Smyczek;63;73;37;26;21;3;;;5;16;28
Tim Smyczek;61;63;39;26;10;3;;;7;16;39
Timea Babos;60;46;40;17;8;11;8;11;5;24;
Tobias Kamke;49;51;51;36;6;8;6;8;2;12;
Tobias Kamke;62;53;38;15;4;6;42;55;10;22;14
Tobias Kamke;65;75;35;37;5;4;55;38;7;16;22
Tobias Kamke;53;55;47;39;10;7;;;4;15;14
Tobias Kamke;46;19;54;23;3;5;;;2;2;
Tomas Berdych;64;37;36;15;5;4;29;13;5;8;21
Tomas Berdych;66;39;34;19;9;0;35;17;4;14;13
Tomas Berdych;57;37;43;19;13;1;32;26;5;9;13
Tomas Berdych;52;33;48;21;4;3;38;17;5;17;15
Tomas Berdych;52;52;48;27;10;4;43;62;5;13;18
Tomas Berdych;62;71;38;30;21;7;60;49;0;1;23
Tomas Berdych;66;91;34;33;11;2;72;57;1;5;35
Tomas Berdych;56;34;44;12;10;3;;;8;15;21
Tomas Berdych;57;49;43;28;11;3;;;5;15;12
Tomas Berdych;58;39;42;14;11;1;;;6;14;13
Tomas Berdych;58;51;42;19;3;3;;;3;6;29
Tommy Haas;52;22;48;11;4;7;18;35;1;2;10
Tommy Haas;65;48;35;13;6;4;27;41;5;9;12
Tommy Haas;74;62;26;15;11;3;34;30;4;16;10
Tommy Haas;63;99;37;52;15;9;85;43;3;23;14
Tommy Haas;61;31;39;14;2;3;25;18;8;15;12
Tommy Haas;60;48;40;21;4;5;19;34;2;2;2
Tommy Haas;59;38;41;15;14;5;;;6;8;5
Tommy Haas;60;51;40;20;15;9;;;6;10;15
Tommy Haas;50;37;50;22;5;1;;;4;9;25
Tommy Robredo;57;62;43;43;13;0;50;38;6;18;15
Tommy Robredo;58;61;42;38;17;3;66;25;4;13;13
Tommy Robredo;65;70;35;21;16;3;51;38;3;7;18
Tommy Robredo;71;53;29;14;1;0;24;22;1;4;13
Tommy Robredo;65;37;35;12;6;3;32;7;6;15;8
Tommy Robredo;62;67;38;28;12;4;52;29;8;14;8
Tommy Robredo;70;74;30;30;4;2;50;52;6;17;28
Tommy Robredo;63;73;37;31;8;2;42;39;7;20;23
Tommy Robredo;59;22;41;9;2;2;9;28;0;1;4
Tommy Robredo;54;49;46;30;9;3;;;9;16;9
Tommy Robredo;64;39;36;12;9;3;;;7;11;9
Tommy Robredo;60;58;40;25;11;5;;;7;14;22
Tommy Robredo;70;61;30;17;6;4;;;4;7;11
Tommy Robredo;52;20;48;9;3;4;;;0;0;7
Tsvetana Pironkova;62;28;38;12;5;0;30;21;3;5;4
Tsvetana Pironkova;57;15;43;4;1;2;5;19;0;1;5
Tsvetana Pironkova;66;28;34;6;1;2;13;21;1;3;4
U Radwanska;67;10;33;7;0;1;5;15;0;0;10
U.Radwanska;68;39;32;15;2;2;26;18;20;9;18
Urszula Radwanska;67;20;33;9;0;1;6;15;2;10;5
Urszula Radwanska;68;48;32;16;;4;28;40;11;17;13
V Azarenka;60;20;40;9;1;4;17;15;11;7;13
V Azarenka;73;40;27;7;3;9;21;30;19;9;24
V Azarenka;68;48;32;17;2;6;24;38;18;4;30
V Azarenka;56;21;44;10;0;6;15;25;13;8;30
V Azarenka;57;31;43;23;2;7;17;27;8;4;15
V Azarenka;65;25;35;8;3;5;16;19;10;7;8
V Azarenka;51;16;49;12;1;1;14;10;14;6;12
V Dushevina;54;21;46;14;1;5;11;29;7;3;12
V Duval;63;49;37;19;0;7;23;35;13;6;20
V Duval;74;21;26;6;0;4;14;27;2;2;7
V Lepchenko;63;38;37;18;2;2;25;55;10;3;17
V Williams;52;39;48;26;4;6;29;44;14;4;27
V Williams;52;24;48;12;1;5;21;20;12;6;22
V.Azarenka;72;31;28;4;3;9;25;14;16;6;8
V.Dolonc;72;33;28;11;2;3;17;18;7;5;16
V.Dolonc;65;11;35;8;0;2;14;18;8;4;28
V.Dolonc;69;33;31;12;2;5;34;26;12;6;10
V.Hanescu;85;26;15;3;3;1;14;13;0;0;22
V.King;68;45;32;15;0;4;32;45;4;1;48
V.Lepchenko;72;43;28;13;7;6;34;46;6;1;25
V.Pospisil;70;56;30;11;25;3;53;30;12;4;33
V.Pospisil;63;83;37;25;26;2;66;27;7;2;61
V.Razzano;78;21;22;9;1;2;17;15;1;1;15
V.Troicki;71;55;29;16;15;2;40;26;10;2;38
V.Troicki;63;43;37;16;15;4;30;17;12;4;22
Vania King;82;17;18;6;0;;7;11;1;3;5
Vania King;74;27;26;11;;0;38;15;6;9;14
Vania King;69;20;31;5;1;2;12;28;1;2;5
Varvara Lepchenko;63;34;37;10;1;4;23;47;2;2;9
Varvara Lepchenko;65;23;35;8;5;3;12;15;6;10;4
Varvara Lepchenko;61;23;39;12;1;5;32;31;5;11;13
Varvara Lepchenko;64;42;36;15;3;5;32;52;3;9;11
Varvara Lepchenko;81;54;19;6;1;4;46;45;3;8;14
Vasek Pospisil;67;45;33;13;6;4;31;17;4;10;6
Vasek Pospisil;60;59;40;31;13;3;46;47;4;5;25
Vasek Pospisil;56;67;44;34;21;7;58;53;1;4;21
Vasek Pospisil;48;66;52;46;21;15;;;7;18;
Venus Williams;55;36;45;18;5;8;50;56;5;14;20
Venus Williams;65;38;35;13;;6;58;66;10;15;30
Vera Zvonareva;65;22;35;9;2;4;14;43;0;1;5
Vesna Dolonc;65;33;35;10;7;4;7;4;5;10;
Vesna Dolonc;54;17;46;6;2;8;9;20;0;1;3
Vesna Dolonc;76;35;24;6;0;3;20;25;0;4;14
Victor Hanescu;66;60;34;23;9;4;24;34;2;6;10
Victor Hanescu;67;55;33;22;6;1;23;23;0;5;7
Victor Hanescu;71;51;29;19;5;3;27;22;3;5;14
Victor Hanescu;67;33;33;9;6;0;24;10;3;5;5
Victor Hanescu;73;31;27;8;1;5;21;24;1;14;9
Victor Hanescu;67;72;33;29;5;1;;;3;13;
