Player;FSP.1;FSW.1;SSP.1;SSW.1;ACE.1;DBF.1;WNR.1;UFE.1;BPC.1;BPW.1;NPA.1
S.Stephens;1,336035474;-3,449489398;-4,308429759;-6,885250844;-7,130662376;-7,376073908;-5,658193185;-5,780898951;-6,885250844;-7,130662376;-6,026310482
S.Stephens;2,072270069;-3,69490093;-5,044664355;-7,253368142;-7,376073908;-7,130662376;-6,39442778;-5,535487419;-7,00795661;-7,498779674;-6,39442778
S.Stephens;0,108977814;-4,676547057;-3,0813721;-7,00795661;-7,253368142;-7,253368142;-5,044664355;-5,290075887;-6,639839312;-7,130662376;-6,39442778
S.Stephens;0,108977814;-1,977020207;-3,0813721;-6,026310482;-6,885250844;-6,885250844;-4,553841291;-3,817606696;-6,149016248;-7,00795661;-5,780898951
S.Stosur;0,354389346;-4,553841291;-3,326783632;-6,639839312;-7,00795661;-7,62148544;-4,553841291;-6,39442778;-6,39442778;-7,130662376;-4,431135525
S.Stosur;0,84521241;-5,167370121;-3,817606696;-6,271722014;-7,253368142;-7,376073908;-4,921958589;-6,39442778;-6,885250844;-6,885250844;-6,149016248
S.Stosur;-0,136433717;-3,69490093;-2,835960568;-5,780898951;-7,253368142;-7,130662376;-5,167370121;-5,903604717;-7,00795661;-7,498779674;-5,658193185
S.Voegele;-1,363491377;-4,063018227;-1,608902909;-5,290075887;-7,498779674;-7,253368142;-6,026310482;-3,69490093;-6,39442778;-7,130662376;-5,412781653
S.Wawrinka;-0,259139483;-2,590549036;-2,713254802;-5,167370121;-6,149016248;-7,376073908;-2,222431738;-3,0813721;-6,39442778;-7,376073908;-5,044664355
S.Williams;1,336035474;-4,799252823;-4,308429759;-6,762545078;-6,762545078;-7,498779674;-4,553841291;-6,271722014;-6,885250844;-7,00795661;-6,026310482
S.Williams;-0,013727952;-3,817606696;-2,958666334;-5,658193185;-6,762545078;-7,376073908;-4,553841291;-4,799252823;-5,658193185;-7,00795661;-4,676547057
S.Williams;0,23168358;-5,044664355;-3,204077866;-6,639839312;-6,639839312;-7,498779674;-4,185723993;-6,149016248;-6,517133546;-6,885250844;-6,517133546
S.Williams;1,090623942;-4,553841291;-4,063018227;-6,639839312;-6,517133546;-7,62148544;-3,940312462;-6,517133546;-6,517133546;-7,130662376;-6,271722014
Sabine Lisicki;-1,240785611;-3,69490093;-1,731608675;-5,780898951;-6,762545078;-6,885250844;-4,185723993;-4,676547057;-7,130662376;-6,639839312;-6,39442778
Sabine Lisicki;-1,118079845;-4,799252823;-1,854314441;-5,903604717;-6,39442778;-6,885250844;-2,345137504;-0,749962547;-7,00795661;-6,885250844;-5,290075887
Sabine Lisicki;-1,240785611;-4,308429759;-1,731608675;-5,780898951;-7,130662376;-7,253368142;-3,0813721;-3,940312462;-7,253368142;-6,885250844;-6,026310482
Sabine Lisicki;0,722506644;-4,431135525;-3,69490093;-6,639839312;-7,376073908;-7,253368142;-3,69490093;-3,572195164;-6,885250844;-6,149016248;-6,639839312
Sabine Lisicki;-1,977020207;-5,780898951;-0,995374079;-6,762545078;-7,498779674;-7,253368142;-4,553841291;-3,449489398;-7,498779674;-6,762545078;-6,639839312
Sachia Vickery;-1,363491377;-5,903604717;-1,608902909;-6,149016248;-7,62148544;-7,253368142;-6,639839312;-3,204077866;-7,253368142;-7,00795661;-7,00795661
Sam Querrey;0,108977814;-0,259139483;-3,0813721;-4,921958589;-4,676547057;-7,130662376;-1,854314441;-2,099725972;-7,130662376;-6,762545078;-5,903604717
Sam Querrey;1,213329708;-2,099725972;-4,185723993;-6,271722014;-5,290075887;-7,130662376;-3,940312462;-5,044664355;-7,00795661;-6,517133546;-6,885250844
Sam Querrey;0,108977814;-2,345137504;-3,0813721;-5,290075887;-6,39442778;-7,498779674;-4,308429759;-2,590549036;-7,498779674;-7,130662376;-6,271722014
Sam Querrey;-0,504551015;-2,835960568;-2,46784327;-5,290075887;-6,39442778;-7,498779674;-2,46784327;-3,0813721;-7,130662376;-6,762545078;-6,149016248
Sam Querrey;-0,013727952;-2,099725972;-2,958666334;-5,903604717;-6,639839312;-6,885250844;-2,835960568;-4,185723993;-6,762545078;-6,149016248;-6,517133546
Sam Querrey;-0,504551015;-0,259139483;-2,46784327;-5,044664355;-6,517133546;-6,762545078;-0,136433717;-1,486197143;-6,762545078;-5,903604717;-5,044664355
Sam Querrey;-0,504551015;-0,259139483;-2,46784327;-4,431135525;-4,676547057;-7,130662376;-7,62148544;-7,62148544;-7,130662376;-5,412781653;-5,658193185
Sam Querrey;-0,504551015;1,826858538;-2,46784327;-3,449489398;-4,553841291;-6,762545078;-7,62148544;-7,62148544;-7,498779674;-6,639839312;-5,780898951
Samantha Stosur;0,354389346;-4,185723993;-3,326783632;-6,271722014;-6,885250844;-7,498779674;-5,290075887;-5,412781653;-6,762545078;-6,39442778;-6,762545078
Samantha Stosur;-0,381845249;-5,167370121;-2,590549036;-6,39442778;-7,130662376;-7,253368142;-4,799252823;-5,780898951;-7,00795661;-6,026310482;-6,026310482
Samantha Stosur;0,722506644;-2,46784327;-3,69490093;-4,921958589;-7,253368142;-7,376073908;-5,044664355;-3,940312462;-7,498779674;-7,130662376;-6,271722014
Samantha Stosur;-0,381845249;-5,290075887;-2,590549036;-6,149016248;-7,498779674;-7,62148544;-5,044664355;-5,412781653;-7,00795661;-6,639839312;-6,762545078
Samantha Stosur;1,581447006;-2,713254802;-4,553841291;-6,885250844;-7,62148544;-7,130662376;-4,431135525;-4,921958589;-7,376073908;-6,39442778;-5,903604717
Samantha Stosur;0,967918176;-3,326783632;-3,940312462;-5,658193185;-7,376073908;-7,376073908;-4,185723993;-2,835960568;-7,130662376;-6,762545078;-5,167370121
Samuel Groth;0,354389346;-2,713254802;-3,326783632;-5,535487419;-5,658193185;-7,130662376;-3,326783632;-4,553841291;-7,62148544;-7,376073908;-5,167370121
Sandra Zahlavova;0,84521241;-5,412781653;-3,817606696;-6,762545078;-7,376073908;-7,498779674;-6,026310482;-4,676547057;-7,62148544;-7,253368142;-7,00795661
Santiago Giraldo;0,354389346;-1,363491377;-3,326783632;-4,921958589;-6,517133546;-7,253368142;-3,326783632;-2,590549036;-7,376073908;-6,762545078;-6,885250844
Santiago Giraldo;0,23168358;-3,940312462;-3,204077866;-6,149016248;-7,130662376;-7,62148544;-5,290075887;-4,431135525;-7,62148544;-7,253368142;-7,498779674
Santiago Giraldo;-0,504551015;0,108977814;-2,46784327;-3,940312462;-6,517133546;-6,885250844;-7,62148544;-7,62148544;-6,885250844;-6,517133546;-5,412781653
Sara Errani;1,826858538;-5,044664355;-4,799252823;-7,00795661;-7,498779674;-7,62148544;-6,885250844;-6,271722014;-7,376073908;-7,00795661;-7,130662376
Sara Errani;2,808504665;-5,412781653;-5,780898951;-7,253368142;-7,62148544;-7,62148544;-5,903604717;-5,780898951;-6,762545078;-6,517133546;-7,253368142
Sara Errani;3,053916197;-4,185723993;-6,026310482;-7,253368142;-7,62148544;-7,62148544;-4,921958589;-6,762545078;-6,885250844;-6,39442778;-6,517133546
Sara Errani;3,299327729;-3,449489398;-6,271722014;-7,376073908;-7,498779674;-7,62148544;-5,903604717;-6,762545078;-7,00795661;-6,762545078;-7,00795661
Sara Errani;3,544739261;-0,627256781;-6,517133546;-7,130662376;-7,62148544;-7,498779674;-3,572195164;-4,308429759;-6,762545078;-6,39442778;-5,903604717
Sara Errani;2,685798899;-2,590549036;-5,658193185;-7,253368142;-7,62148544;-7,62148544;-3,940312462;-4,553841291;-6,885250844;-6,762545078;-5,658193185
Sara Errani;2,194975835;-6,39442778;-5,167370121;-7,498779674;-7,62148544;-7,62148544;-7,376073908;-7,253368142;-7,62148544;-7,62148544;-7,376073908
Serena Williams;-0,381845249;-5,167370121;-2,590549036;-6,639839312;-6,885250844;-7,376073908;-3,817606696;-5,535487419;-7,00795661;-6,39442778;-6,39442778
Serena Williams;0,477095112;-4,185723993;-3,449489398;-6,639839312;-6,39442778;-7,376073908;-4,676547057;-5,290075887;-7,130662376;-6,762545078;-7,253368142
Serena Williams;-1,731608675;-5,167370121;-1,240785611;-5,780898951;-6,39442778;-7,376073908;-4,553841291;-5,044664355;-7,130662376;-6,762545078;-7,130662376
Serena Williams;0,477095112;-2,345137504;-3,449489398;-6,026310482;-6,026310482;-7,130662376;-4,921958589;-3,817606696;-7,376073908;-7,253368142;-6,39442778
Serena Williams;1,336035474;-5,044664355;-4,308429759;-6,762545078;-6,639839312;-7,498779674;-4,308429759;-5,903604717;-7,00795661;-6,271722014;-7,498779674
Serena Williams;0,84521241;-4,799252823;-3,817606696;-6,517133546;-6,885250844;-7,498779674;-4,308429759;-6,517133546;-7,130662376;-6,39442778;-7,253368142
Serena Williams;0,599800878;-4,921958589;-3,572195164;-6,39442778;-7,253368142;-7,376073908;-6,026310482;-5,658193185;-7,00795661;-6,885250844;-7,253368142
Serena Williams;-0,013727952;-4,676547057;-2,958666334;-6,149016248;-7,00795661;-7,498779674;-3,69490093;-5,044664355;-7,130662376;-6,39442778;-6,026310482
Serena Williams;0,477095112;-2,46784327;-3,449489398;-6,149016248;-7,130662376;-7,00795661;-3,0813721;-4,185723993;-6,885250844;-5,658193185;-6,149016248
Serena Williams;-1,240785611;-5,903604717;-1,731608675;-5,903604717;-7,00795661;-7,62148544;-2,713254802;-6,149016248;-7,00795661;-6,762545078;-6,639839312
Serena Williams;0,84521241;-4,308429759;-3,817606696;-6,639839312;-6,39442778;-7,62148544;-4,063018227;-5,044664355;-7,130662376;-5,780898951;-6,39442778
Sergiy Stakhovsky;-0,872668313;-1,486197143;-2,099725972;-5,044664355;-5,903604717;-6,639839312;-5,903604717;-6,639839312;-7,253368142;-6,885250844;-7,62148544
Sergiy Stakhovsky;-0,872668313;-4,921958589;-2,099725972;-5,535487419;-7,498779674;-7,498779674;-5,658193185;-3,940312462;-7,498779674;-7,130662376;-6,149016248
Sergiy Stakhovsky;-1,118079845;-0,013727952;-1,854314441;-3,572195164;-6,762545078;-6,517133546;-7,62148544;-7,62148544;-7,253368142;-5,903604717;-7,62148544
Shahar Peer;2,194975835;-5,044664355;-5,167370121;-7,376073908;-7,376073908;-7,498779674;-4,799252823;-2,958666334;-7,253368142;-6,762545078;-6,517133546
Shahar Peer;-0,749962547;-5,780898951;-2,222431738;-6,762545078;-7,498779674;-7,130662376;-5,535487419;-4,676547057;-7,498779674;-7,376073908;-7,376073908
Shelby Rogers;0,599800878;-2,958666334;-3,572195164;-5,903604717;-7,376073908;-7,498779674;-3,0813721;-2,958666334;-7,00795661;-6,39442778;-6,271722014
Shelby Rogers;-0,504551015;-4,431135525;-2,46784327;-5,780898951;-7,00795661;-7,498779674;-5,044664355;-5,412781653;-7,376073908;-6,885250844;-6,517133546
Shuai Peng;0,108977814;-2,713254802;-3,0813721;-5,658193185;-7,253368142;-7,00795661;-3,204077866;-0,995374079;-6,885250844;-6,39442778;-7,130662376
Shuai Peng;-0,995374079;-4,185723993;-1,977020207;-5,903604717;-7,376073908;-7,253368142;-6,026310482;-5,780898951;-7,130662376;-6,639839312;-7,00795661
Shuai Peng;1,336035474;-4,921958589;-4,308429759;-7,00795661;-7,62148544;-7,253368142;-6,517133546;-5,412781653;-7,253368142;-7,00795661;-7,130662376
Shuai Zhang;1,581447006;-3,817606696;-4,553841291;-6,639839312;-7,376073908;-7,498779674;-5,535487419;-5,044664355;-7,376073908;-6,885250844;-6,639839312
Silvia Soler-Espinosa;-1,486197143;-5,412781653;-1,486197143;-5,903604717;-7,253368142;-7,376073908;-6,271722014;-4,799252823;-7,62148544;-7,253368142;-6,885250844
Silvia Soler-Espinosa;-0,749962547;-4,799252823;-2,222431738;-5,780898951;-7,62148544;-7,376073908;-5,535487419;-5,780898951;-7,130662376;-6,271722014;-7,130662376
Silvia Soler-Espinosa;-1,118079845;-6,026310482;-1,854314441;-6,39442778;-7,62148544;-7,376073908;-6,39442778;-3,940312462;-7,498779674;-6,762545078;-6,762545078
Simona Halep;1,45874124;-3,449489398;-4,431135525;-6,517133546;-7,498779674;-7,00795661;-4,553841291;-4,431135525;-7,130662376;-6,39442778;-7,130662376
Simona Halep;0,599800878;-6,026310482;-3,572195164;-6,885250844;-7,376073908;-7,498779674;-6,517133546;-4,553841291;-7,498779674;-7,253368142;-7,498779674
Simona Halep;0,23168358;-4,431135525;-3,204077866;-5,903604717;-7,62148544;-7,130662376;-4,921958589;-4,185723993;-6,885250844;-6,026310482;-7,130662376
Simona Halep;-1,240785611;-5,412781653;-1,731608675;-6,026310482;-7,498779674;-7,253368142;-5,412781653;-5,167370121;-6,885250844;-6,885250844;-7,253368142
Simona Halep;-0,504551015;-4,063018227;-2,46784327;-5,658193185;-7,62148544;-7,253368142;-6,39442778;-5,290075887;-6,885250844;-5,780898951;-7,498779674
Simona Halep;-0,136433717;-5,044664355;-2,835960568;-6,517133546;-7,253368142;-7,376073908;-6,026310482;-5,903604717;-7,00795661;-6,517133546;-7,498779674
Simone Bolelli;0,108977814;-3,572195164;-3,0813721;-6,149016248;-7,130662376;-7,62148544;-5,412781653;-4,308429759;-7,498779674;-7,498779674;-7,00795661
Sloane Stephens;1,581447006;-3,817606696;-4,553841291;-6,762545078;-7,498779674;-7,498779674;-4,921958589;-4,308429759;-6,885250844;-6,149016248;-7,498779674
Sloane Stephens;0,84521241;-3,817606696;-3,817606696;-6,39442778;-7,498779674;-7,62148544;-4,676547057;-3,69490093;-7,130662376;-6,517133546;-6,39442778
Sloane Stephens;1,213329708;-4,676547057;-4,185723993;-6,517133546;-7,62148544;-7,62148544;-5,167370121;-3,69490093;-7,62148544;-7,376073908;-6,885250844
Sloane Stephens;1,090623942;-2,835960568;-4,063018227;-5,903604717;-7,253368142;-7,253368142;-4,553841291;-3,204077866;-7,00795661;-6,39442778;-6,39442778
Sloane Stephens;0,354389346;-4,185723993;-3,326783632;-6,149016248;-7,498779674;-7,130662376;-5,780898951;-4,553841291;-7,498779674;-7,253368142;-7,376073908
Sloane Stephens;1,949564303;-0,504551015;-4,921958589;-6,271722014;-7,376073908;-7,376073908;-3,940312462;-3,572195164;-7,00795661;-6,885250844;-6,517133546
Sloane Stephens;1,581447006;-4,431135525;-4,553841291;-7,00795661;-7,498779674;-7,62148544;-4,063018227;-5,535487419;-7,00795661;-6,639839312;-6,762545078
Sloane Stephens;0,354389346;-4,921958589;-3,326783632;-6,39442778;-7,62148544;-7,376073908;-6,517133546;-5,658193185;-7,00795661;-6,762545078;-7,498779674
Sofia Arvidsson;0,967918176;-4,063018227;-3,940312462;-6,39442778;-7,498779674;-7,62148544;-6,762545078;-5,903604717;-7,498779674;-6,885250844;-7,130662376
Somdev Devvarman;-1,240785611;-3,449489398;-1,731608675;-4,185723993;-6,885250844;-7,498779674;-6,885250844;-7,498779674;-7,376073908;-6,762545078;-7,62148544
Somdev Devvarman;-0,013727952;-0,995374079;-2,958666334;-4,921958589;-6,762545078;-7,253368142;-4,431135525;-5,167370121;-7,00795661;-6,639839312;-6,149016248
Somdev Devvarman;-0,136433717;-5,290075887;-2,835960568;-5,658193185;-7,376073908;-7,62148544;-6,149016248;-5,903604717;-7,62148544;-7,253368142;-7,253368142
Somdev Devvarman;-0,749962547;-0,259139483;-2,222431738;-3,817606696;-7,00795661;-7,253368142;-7,62148544;-7,62148544;-6,639839312;-6,149016248;-4,308429759
Somdev Devvarman;-0,749962547;-2,590549036;-2,222431738;-4,676547057;-6,762545078;-7,130662376;-7,62148544;-7,62148544;-7,00795661;-5,412781653;-6,026310482
Sorana Cirstea;-0,627256781;-4,553841291;-2,345137504;-6,026310482;-7,00795661;-7,498779674;-5,167370121;-3,69490093;-7,253368142;-5,903604717;-6,885250844
Sorana Cirstea;0,354389346;-2,713254802;-3,326783632;-5,044664355;-7,253368142;-7,253368142;-4,921958589;-3,0813721;-6,762545078;-6,026310482;-6,149016248
Sorana Cirstea;-0,995374079;-4,308429759;-1,977020207;-5,903604717;-7,498779674;-7,498779674;-5,167370121;-4,921958589;-7,130662376;-7,00795661;-7,253368142
Sorana Cirstea;-0,749962547;-6,026310482;-2,222431738;-6,885250844;-7,62148544;-6,885250844;-7,253368142;-5,290075887;-7,62148544;-7,253368142;-7,253368142
Stanislas Wawrinka;0,108977814;-5,167370121;-3,0813721;-6,885250844;-7,130662376;-7,498779674;-4,799252823;-6,271722014;-7,130662376;-6,517133546;-6,026310482
Stanislas Wawrinka;-0,749962547;-0,627256781;-2,222431738;-3,817606696;-6,517133546;-7,130662376;-0,136433717;-1,977020207;-6,885250844;-5,535487419;-4,799252823
Stanislas Wawrinka;-0,749962547;-0,995374079;-2,222431738;-4,676547057;-5,903604717;-7,253368142;-0,627256781;-3,0813721;-7,376073908;-7,00795661;-5,535487419
Stanislas Wawrinka;-0,504551015;1,090623942;-2,46784327;-3,204077866;-5,535487419;-7,00795661;-1,363491377;-0,259139483;-7,00795661;-6,39442778;-5,167370121
Stanislas Wawrinka;-0,136433717;1,213329708;-2,835960568;-3,69490093;-5,412781653;-7,130662376;-0,627256781;-1,608902909;-7,498779674;-7,130662376;-5,903604717
Stanislas Wawrinka;-0,872668313;-1,977020207;-2,099725972;-4,921958589;-5,290075887;-7,376073908;-1,118079845;-1,608902909;-7,00795661;-5,780898951;-6,271722014
Stanislas Wawrinka;0,84521241;1,45874124;-3,817606696;-4,676547057;-6,517133546;-7,253368142;-0,872668313;-1,486197143;-7,130662376;-5,780898951;-3,326783632
Stanislas Wawrinka;0,477095112;-1,240785611;-3,449489398;-5,412781653;-5,290075887;-6,885250844;-1,486197143;-3,572195164;-7,253368142;-6,885250844;-6,026310482
Stanislas Wawrinka;-0,504551015;-0,995374079;-2,46784327;-3,817606696;-6,517133546;-7,376073908;-1,731608675;-4,063018227;-7,00795661;-5,903604717;-4,676547057
Stanislas Wawrinka;0,108977814;2,317681601;-3,0813721;-2,590549036;-6,026310482;-6,885250844;3,667445027;-0,872668313;-7,130662376;-5,167370121;-3,817606696
Stanislas Wawrinka;-0,259139483;-3,940312462;-2,713254802;-6,149016248;-7,253368142;-7,130662376;-4,799252823;-2,713254802;-7,498779674;-7,00795661;-5,658193185
Stanislas Wawrinka;-1,363491377;-3,69490093;-1,608902909;-4,308429759;-6,762545078;-7,376073908;-7,62148544;-7,62148544;-6,885250844;-6,026310482;-6,271722014
Stanislas Wawrinka;-0,259139483;-1,363491377;-2,713254802;-4,553841291;-6,517133546;-7,00795661;-7,62148544;-7,62148544;-7,253368142;-6,762545078;-4,553841291
Stanislas Wawrinka;-1,240785611;-0,872668313;-1,731608675;-3,0813721;-6,271722014;-7,00795661;-7,62148544;-7,62148544;-7,00795661;-5,780898951;-4,553841291
Stanislas Wawrinka;-0,504551015;-0,872668313;-2,46784327;-4,308429759;-5,903604717;-6,885250844;-7,62148544;-7,62148544;-6,885250844;-6,271722014;-6,271722014
Stanislas Wawrinka;-0,872668313;-3,0813721;-2,099725972;-5,167370121;-7,130662376;-7,130662376;-7,62148544;-7,62148544;-7,130662376;-6,271722014;-3,817606696
Stanislas Wawrinka;-1,486197143;0,722506644;-1,486197143;-1,731608675;-6,639839312;-6,762545078;-7,62148544;-7,62148544;-7,00795661;-6,517133546;-4,431135525
Stefanie Voegele;-0,504551015;-6,026310482;-2,46784327;-6,517133546;-7,62148544;-7,498779674;-5,780898951;-6,517133546;-7,498779674;-6,885250844;-7,130662376
Stefanie Voegele;-1,240785611;-3,940312462;-1,731608675;-5,290075887;-7,62148544;-7,376073908;-4,553841291;-2,958666334;-7,253368142;-6,762545078;-5,412781653
Stefanie Voegele;-2,46784327;-6,271722014;-0,504551015;-7,498779674;-7,253368142;-7,498779674;-6,149016248;-4,921958589;-7,498779674;-7,00795661;-7,376073908
Stefanie Voegele;0,23168358;-2,590549036;-3,204077866;-5,658193185;-7,130662376;-7,130662376;-5,044664355;-4,676547057;-7,253368142;-5,903604717;-6,517133546
Stefanie Voegele;0,477095112;-3,69490093;-3,449489398;-6,026310482;-6,762545078;-7,498779674;-5,290075887;-5,167370121;-7,253368142;-6,149016248;-7,00795661
Stephane Robert;-1,977020207;-4,553841291;-0,995374079;-5,044664355;-7,130662376;-7,376073908;-4,921958589;-4,921958589;-6,517133546;-5,535487419;-6,271722014
Stephane Robert;-0,504551015;-0,749962547;-2,46784327;-3,940312462;-6,026310482;-6,639839312;-2,345137504;-4,185723993;-6,885250844;-5,535487419;-6,026310482
Stephane Robert;1,213329708;-0,995374079;-4,185723993;-6,271722014;-6,762545078;-7,00795661;-3,326783632;-4,799252823;-7,130662376;-6,39442778;-5,903604717
Stephane Robert;-1,363491377;-2,835960568;-1,608902909;-4,921958589;-7,253368142;-6,639839312;-3,572195164;-0,749962547;-7,498779674;-6,885250844;-5,167370121
Stephane Robert;-0,136433717;-2,222431738;-2,835960568;-5,290075887;-7,253368142;-7,376073908;-7,62148544;-7,62148544;-7,130662376;-6,026310482;-7,62148544
Stephane Robert;-1,118079845;-3,326783632;-1,854314441;-5,290075887;-6,639839312;-7,00795661;-7,62148544;-7,62148544;-7,253368142;-6,39442778;-5,167370121
Stephanie Foretz Gacon;0,477095112;-5,658193185;-3,449489398;-7,00795661;-7,00795661;-7,376073908;-5,167370121;-4,063018227;-7,62148544;-7,62148544;-6,762545078
Steve Darcis;1,090623942;-1,608902909;-4,063018227;-4,799252823;-7,253368142;-7,498779674;-3,326783632;-5,412781653;-7,130662376;-6,885250844;-5,044664355
Steve Johnson;-1,118079845;-1,486197143;-1,854314441;-4,185723993;-5,044664355;-6,149016248;-5,044664355;-6,149016248;-7,130662376;-6,885250844;-7,62148544
Steve Johnson;-0,872668313;-1,118079845;-2,099725972;-3,69490093;-7,00795661;-6,762545078;-0,749962547;-2,590549036;-7,130662376;-7,00795661;-5,290075887
Steve Johnson;-1,731608675;-0,749962547;-1,240785611;-2,713254802;-6,149016248;-6,39442778;-7,62148544;-7,62148544;-7,498779674;-7,00795661;-4,676547057
Storm Sanders;0,108977814;-3,326783632;-3,0813721;-6,149016248;-7,376073908;-7,253368142;-6,026310482;-3,449489398;-7,376073908;-6,762545078;-7,130662376
Su-Wei Hsieh;-0,013727952;-5,412781653;-2,958666334;-7,00795661;-7,62148544;-7,253368142;-6,639839312;-6,639839312;-7,62148544;-7,62148544;-7,498779674
Su-Wei Hsieh;-0,504551015;-3,572195164;-2,46784327;-5,780898951;-7,498779674;-7,00795661;-5,903604717;-2,835960568;-7,498779674;-7,130662376;-6,271722014
Svetlana Kuznetsova;-1,731608675;-5,167370121;-1,240785611;-6,271722014;-7,498779674;-7,130662376;-5,535487419;-4,676547057;-7,376073908;-7,130662376;-7,130662376
Svetlana Kuznetsova;-0,995374079;-5,780898951;-1,977020207;-5,780898951;-7,253368142;-7,376073908;-3,817606696;-5,412781653;-6,885250844;-6,39442778;-7,00795661
Svetlana Kuznetsova;2,072270069;-3,204077866;-5,044664355;-6,762545078;-7,498779674;-7,498779674;-3,940312462;-3,940312462;-7,00795661;-6,639839312;-6,517133546
Svetlana Kuznetsova;0,599800878;-4,063018227;-3,572195164;-6,271722014;-6,762545078;-7,00795661;-4,676547057;-4,676547057;-7,130662376;-6,762545078;-6,639839312
Svetlana Kuznetsova;1,826858538;-4,185723993;-4,799252823;-6,762545078;-7,498779674;-7,498779674;-5,290075887;-4,676547057;-7,130662376;-6,517133546;-7,253368142
Svetlana Kuznetsova;0,108977814;-1,977020207;-3,0813721;-5,535487419;-7,253368142;-7,498779674;-1,731608675;-3,0813721;-7,00795661;-6,149016248;-5,658193185
S-W.Hsieh;-1,118079845;-5,903604717;-1,854314441;-6,517133546;-7,62148544;-7,376073908;-6,026310482;-5,658193185;-6,639839312;-7,498779674;-5,780898951
S-W.Hsieh;0,108977814;-5,535487419;-3,0813721;-6,39442778;-7,498779674;-7,498779674;-4,799252823;-6,026310482;-5,903604717;-6,885250844;-6,026310482
T.Babos;-1,363491377;-4,553841291;-1,608902909;-5,780898951;-6,762545078;-6,639839312;-5,290075887;-1,854314441;-6,885250844;-7,130662376;-6,026310482
T.Berdych;-0,504551015;0,722506644;-2,46784327;-3,940312462;-4,676547057;-7,00795661;0,722506644;-2,46784327;-5,780898951;-7,253368142;-1,731608675
T.Berdych;-1,118079845;-3,572195164;-1,854314441;-4,308429759;-6,885250844;-7,130662376;-3,817606696;-4,553841291;-7,376073908;-7,376073908;-3,817606696
T.Berdych;-0,504551015;-2,713254802;-2,46784327;-4,431135525;-5,780898951;-7,498779674;-0,872668313;-6,39442778;-6,271722014;-7,130662376;-4,063018227
T.Berdych;-1,118079845;-0,995374079;-1,854314441;-4,308429759;-6,271722014;-7,00795661;-1,486197143;-5,290075887;-5,412781653;-7,00795661;-3,449489398
T.Berdych;-0,013727952;-1,854314441;-2,958666334;-5,535487419;-6,885250844;-7,498779674;-3,817606696;-5,903604717;-6,517133546;-7,253368142;-4,431135525
T.De Bakker;0,23168358;-3,940312462;-3,204077866;-5,903604717;-6,762545078;-7,253368142;-4,799252823;-5,535487419;-7,498779674;-7,62148544;-4,799252823
T.Gabashvili;-0,504551015;-2,713254802;-2,46784327;-5,044664355;-7,00795661;-7,00795661;-2,958666334;-1,240785611;-6,639839312;-7,376073908;-4,431135525
T.Haas;0,23168358;-0,749962547;-3,204077866;-5,412781653;-5,535487419;-7,253368142;-2,099725972;-6,026310482;-6,885250844;-7,253368142;-5,290075887
T.Haas;1,704152772;0,108977814;-4,676547057;-5,412781653;-5,412781653;-7,376073908;-2,345137504;-4,921958589;-6,39442778;-7,00795661;-2,958666334
T.Haas;1,336035474;-2,345137504;-4,308429759;-5,903604717;-7,130662376;-7,376073908;-4,553841291;-4,431135525;-6,762545078;-7,376073908;-3,326783632
T.Kamke;0,84521241;-0,259139483;-3,817606696;-5,903604717;-7,253368142;-7,376073908;-3,572195164;-3,572195164;-6,762545078;-7,376073908;-3,449489398
T.Maria;-0,749962547;-5,658193185;-2,222431738;-6,762545078;-7,376073908;-6,39442778;-6,271722014;-4,063018227;-7,498779674;-7,62148544;-6,639839312
T.Moore;-0,504551015;-0,504551015;-2,46784327;-4,676547057;-7,130662376;-6,271722014;-3,940312462;-3,204077866;-5,780898951;-7,130662376;-5,903604717
T.Paszek;0,477095112;-5,290075887;-3,449489398;-6,885250844;-7,498779674;-6,885250844;-5,167370121;-2,713254802;-7,00795661;-7,376073908;-6,517133546
T.Pironkova;-0,872668313;-3,0813721;-2,099725972;-5,412781653;-7,00795661;-7,498779674;-1,240785611;-4,308429759;-6,885250844;-7,376073908;-1,977020207
T.Pironkova;0,722506644;-3,0813721;-3,69490093;-6,39442778;-7,253368142;-7,376073908;-4,553841291;-5,412781653;-6,885250844;-7,376073908;-5,290075887
T.Pironkova;-0,627256781;-3,449489398;-2,345137504;-5,044664355;-7,498779674;-7,62148544;-4,308429759;-5,167370121;-6,517133546;-6,885250844;-4,676547057
T.Pironkova;-0,259139483;-5,412781653;-2,713254802;-6,026310482;-7,00795661;-7,62148544;-5,290075887;-7,376073908;-6,517133546;-7,00795661;-6,762545078
T.Robredo;0,599800878;-1,854314441;-3,572195164;-6,149016248;-6,885250844;-7,498779674;-3,449489398;-4,553841291;-7,253368142;-7,498779674;-4,063018227
T.Robredo;1,826858538;-2,713254802;-4,799252823;-6,149016248;-6,885250844;-7,62148544;-4,553841291;-6,271722014;-5,903604717;-7,00795661;-5,903604717
T.Robredo;0,108977814;-1,240785611;-3,0813721;-4,185723993;-6,517133546;-7,253368142;-2,958666334;-6,517133546;-7,00795661;-7,376073908;-5,780898951
Tadeja Majeric;1,213329708;-0,995374079;-4,185723993;-6,39442778;-7,130662376;-6,762545078;-7,130662376;-6,762545078;-7,253368142;-6,885250844;-7,62148544
Tamira Paszek;-0,381845249;-5,658193185;-2,590549036;-6,639839312;-7,376073908;-6,885250844;-5,044664355;-2,958666334;-6,885250844;-5,780898951;-7,376073908
